"","AGSP","AICA","AMME","ANAR","APOC","ASSP","AST1","AST2","AST3","AVBA","BRDI","BRHO","BRMA","BRMI","CAAT","CAPY","CEGL","CESO","CHSU","CIQU","COAR","CRTI","CYEC","DACA","DICA","DIMU","ERBO","ERCI","ERMO","FIGA","GAAP","GAGR","GAPA","GAPH","GEDI","GEMO","HOMU","HYRA","HYSP","JUBU","LASE","LIBI","LOMU","LYHY","MAD1","MAD2","NAPU","PAVI","PLNO","SABI1","SABI2","SHAR","SIGA","SPRU","STPU","TACA","THGR","TRDU","TRER","TRGL","TRHI","TRLA","TRPR","TRSP","TRSU","UNBU","UNF1","UNF3","UNF4","UNF8","UNFR","UNGR","VISA","VUBR","XAST"
"+N fertilizer_dry_2019_1",0,0.0862399386738214,0,0,0.0048390187811422,0,0.20122652357225,0,0.0383288616328095,0,0,0.00479110770410119,9.58221540820238e-05,0.00958221540820237,9.58221540820238e-05,0,9.58221540820238e-05,0,0.011977769260253,9.58221540820238e-05,0,9.58221540820238e-05,0,0,0,0,0.0479110770410119,0.0670755078574166,0,0.0191644308164047,0.0048390187811422,0,0,0.00958221540820237,0,9.58221540820238e-05,0,0,0,0.00244346492909161,0,0,0.0191644308164047,0.0191644308164047,0,0,0.00244346492909161,0,0,0,0,9.58221540820238e-05,0,0,0.0191644308164047,0.00958221540820237,0,0.0239555385205059,0,0.0191644308164047,9.58221540820238e-05,0.0383288616328095,0,0.0958221540820238,0.225182062092756,0,0,0,0,0,9.58221540820238e-05,0.00479110770410119,0,0.0143733231123036,0
"+N fertilizer_dry_2019_2",0,0.00291162365836949,0,0.000114181319936058,0,0,0.142726649920073,0,0.000114181319936058,0.00856359899520438,0,0.00570906599680292,0,0.0114181319936058,0.0114181319936058,0,0.000114181319936058,0,0.0285453299840146,0,0,0,0.000114181319936058,0,0,0,0.0114181319936058,0.000114181319936058,0,0,0,0,0,0,0,0,0,0,0,0.0228362639872117,0,0,0.0114181319936058,0,0,0,0.159853847910482,0,0,0,0,0.000114181319936058,0,0,0,0.00570906599680292,0,0.00576615665677095,0,0,0,0,0,0,0.570906599680292,0,0,0,0,0,0,0,0,0.000114181319936058,0
"+N fertilizer_dry_2019_3",0,0,8.80824451686779e-05,0,0,0,0,0,0,0.841187351360874,0.00440412225843389,0.0176164890337356,0.0176164890337356,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132123667753017,0,0,0,0,0,0,0,0,8.80824451686779e-05,0.00880824451686779,0,0,0,0,0,0.00440412225843389,0,0,0,0,0,0,0,0,0,0,0,0,0.0176164890337356,0,0,0,0,0.0572535893596406,0.00440412225843389,0,8.80824451686779e-05,0.00440412225843389,0,0,0,0,0,0.00880824451686779,0,0,0,0
"+N fertilizer_dry_2019_4",0,0,9.92260369120857e-05,0,0,0,0,0,0,0.580472315935702,0,0.248065092280214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198452073824172,0,0,0,0,0,0,0,0,0.00501091486406033,0.00253026394125819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.92260369120857e-05,0,0,0,0.0297678110736257,0,0,0,0,0.0148839055368129,0,0,0,0,0,0,0,0,0,0,0,0,0.0992260369120857,0
"+N fertilizer_dry_2020_1",0,0.373428488444463,0,0,0,0,0,0,0,0,0,0,0,0,0.0082984108543214,0,0,0,0,0,0,0,0,0,0,0,0.0165968217086428,0,0,0,0,0,0,0,0,0,0,0,0.0041492054271607,0,0,0.041492054271607,0.041492054271607,0,0,0,0.0165968217086428,0,0,0,0,0,0,0,0.041492054271607,0.0622380814074105,0,0,0,0,0.331936434172856,0.0622380814074105,0,0,0,0,0,0,0,0,0,0,0,4.1492054271607e-05,0
"+N fertilizer_dry_2020_2",0,0.236768802228412,0,0,0,0,0,0,0,0.00278551532033426,0,0.11142061281337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00835654596100279,0,0,0,0,0,0.00557103064066852,0,0,0,0,0,0.0278551532033426,0,0,0,0,0,0,0,0.222841225626741,0,0,0,0,0,0.00835654596100279,0,0,0.167130919220056,0,0,0,0,0.194986072423398,0,0,0,0,0,0,0,0,0,0,0,0,0.0139275766016713,0
"+N fertilizer_dry_2020_3",0,0,0.0181818181818182,0,0,0,0,0,0,0.727272727272727,0,0,0.0181818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0727272727272727,0,0,0,0,0,0,0,0,0,0.0545454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0545454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0545454545454545,0
"+N fertilizer_dry_2020_4",0,0,4.50369302828319e-05,0,0,0,0,0,0,0.00450369302828319,0.00450369302828319,0.22518465141416,0,0,0,0,0,0,0,0,0,0.157629255989912,0,0,0,0,0.180147721131328,0,0,0,0,0,0,0,0,0.180147721131328,0.0900738605656639,0,0,0,4.50369302828319e-05,0,4.50369302828319e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.135110790848496,0,0,0,0,0,0,4.50369302828319e-05,0,0,0,0,0,0,0,0,0,0.022518465141416,0,0
"+N fertilizer_dry_2021_1",0,0.0325044693645376,0,0,0,0,0,0,0,0,0,0.00812611734113441,0,8.12611734113441e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.0284414106939704,0.00410368925727288,0,0,0,0,8.12611734113441e-05,0,0,0,0,0,8.12611734113441e-05,0,0,0,0.223468226881196,0,0,0,8.12611734113441e-05,0,0,0,0,8.12611734113441e-05,0,0,0.0812611734113441,0.365675280351048,0,0,0.0812611734113441,0,0,0.040630586705672,0,0,0.0609865106452137,0,0,0,0,0,0,0,0.00812611734113441,0.0650089387290753,0
"+N fertilizer_dry_2021_2",0,0,0,0,0,0,0,0,0,9.94332305856617e-05,0,0.124291538232077,0,0,0,0,0,0,0,0,0,0,9.94332305856617e-05,0,0,0,9.94332305856617e-05,0,0,0,0,0,0.00994332305856617,0,0,0,0,0,0,0,0,0,9.94332305856617e-05,0,0,0,0,0,0.00994332305856617,0,0,0.00994332305856617,0,0,0,0.845182459978125,0,0,0,0,9.94332305856617e-05,0,0,0,0,9.94332305856617e-05,0,0,0,0,0,0,0,9.94332305856617e-05,0
"+N fertilizer_dry_2021_3",0,0,0.0129243494744098,0,0,0,0,0,0,0.396346717215234,0.0473892814061692,0.0473892814061692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00870239531276926,0,0,0,0,0,0,0,0,0.0172324659658797,0.103394795795278,0,0,0,0,0,0.000172324659658797,0,0,0,0,0,0,0,0,0,0,0,0,0.361881785283474,0,0,0,0,0.000172324659658797,0.00439427882129933,0,0,0,0,0,0,0,0,0,0,0,0,0
"+N fertilizer_dry_2021_4",0,0,0.000116883875869324,0,0,0,0,0,0,0.61364034831395,0.000116883875869324,0.192858395184384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175910233183332,0,0,0,0,0,0,0,0,0.0759745193150605,0.0409093565542634,0,0,0,0.0116883875869324,0,0.00590263573140085,0,0,0,0,0,0,0,0,0.0175910233183332,0,0,0,0.0116883875869324,0,0,0,0,0.00590263573140085,0,0.000116883875869324,0,0,0,0,0,0,0,0,0,0,0.00590263573140085,0
"+N fertilizer_wet_2019_1",0.00414628078613484,0.0207314039306742,0,0,0,0.0331702462890787,0.149266108300854,0.0165851231445393,0.00829256157226967,8.29256157226967e-05,0,0.00829256157226967,0,0.00418774359399618,0.00829256157226967,0,0,0,0.290239655029438,8.29256157226967e-05,0,0,0,0,0,0,0.00829256157226967,0,0,0.00829256157226967,0,0,0,0,0,0,8.29256157226967e-05,0,0,8.29256157226967e-05,0,0,0.00414628078613484,8.29256157226967e-05,0,0,0.00829256157226967,8.29256157226967e-05,0,0,0,8.29256157226967e-05,0,0,0.0539016502197529,0.00829256157226967,0,0.00833402438013102,0,0,0.0165851231445393,0,0,0,0.331702462890787,0,0,0,0,0,0,8.29256157226967e-05,0,0.00829256157226967,0
"+N fertilizer_wet_2019_2",0,0.0175786953220814,0,0.0233603924545932,0.000116801962272966,0,0.438007358523623,0,0,0.000116801962272966,0,0.000116801962272966,0,0.000116801962272966,0.000116801962272966,0,0,0,0.0350405886818899,0,0,0,0,0,0,0,0.116801962272966,0.00589849909478479,0,0,0,0,0,0,0,0,0,0,0,0.000116801962272966,0,0,0.0116801962272966,0,0,0,0,0,0.000116801962272966,0,0,0.0233603924545932,0,0,0,0,0,0.00589849909478479,0,0,0,0.000116801962272966,0,0,0.321205396250657,0,0,0,0,0,0,0.000116801962272966,0,0.000116801962272966,0
"+N fertilizer_wet_2019_3",0,0,7.93335977786593e-05,0,0,0,0,0,0.00793335977786593,0.555335184450615,0.00396667988893296,0.00793335977786593,7.93335977786593e-05,0,0,0,0,0,0,0,7.93335977786593e-05,0,0,0,0,0,0.00400634668782229,0,0,0,0,0,0,0,0,0.0396667988893296,0.0317334391114637,0,0,0,0,0,0.00400634668782229,0,0,0,0,0,0,0,0,7.93335977786593e-05,0,0,0,0,0,0,0,0,0.198333994446648,0,0,0.0396667988893296,0.0793335977786593,0,0,0,0,0,0.00793335977786593,0,0,0.0198333994446648,0
"+N fertilizer_wet_2019_4",0,0,9.75276734773492e-05,0,0,0,0,0,0.00975276734773492,0.707075632710782,0,0.0390110693909397,0.00487638367386746,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00975276734773492,0,0,0,0,0,0,0,0,0.00492514751060614,0.00492514751060614,0,0,0,0,0,0.00492514751060614,0,0,0,0,0,0,0,0,9.75276734773492e-05,0,0,0,0.0390110693909397,0,0,0,0,0.0682693714341444,0,0,0,0,0,0,0,0,0,0,0,0,0.107280440825084,0
"+N fertilizer_wet_2020_1",0,0.200883889112093,0,0,0,0,0,0,0,0.00446408642471318,0,0.0223204321235659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133922592741395,0,0,0,0,0,0,0,0,0,0,0,0.11160216061783,0,0,0,0,0,0,0,4.46408642471318e-05,0,0,0,0,0,0,0,0.178563456988527,0.133922592741395,0,0,0,0,0.267845185482791,0,0,0,0,0,0,0,0,0,0,0,0,0.0669612963706977,0
"+N fertilizer_wet_2020_2",0,0.277759623554016,0,3.26776027710607e-05,0,0,0,0,0,0.00326776027710607,0,0.0163388013855304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0490164041565911,0,0,0,0,0,0,0,0,0,0,0,0.277759623554016,0,0,0,0.00653552055421214,0,0,0,0,0,0,0,0,3.26776027710607e-05,0,0,0,0.0980328083131821,0,0.00980328083131821,0,0,0.245082020782955,0,0,0,0,0,0,0,0,0,0,0,0,0.0163388013855304,0
"+N fertilizer_wet_2020_3",0,0,0,0,0,0,0,0,0,0.238095238095238,0.285714285714286,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476190476190476,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"+N fertilizer_wet_2020_4",0,0,0,0,0,0,0,0,0,0.348101265822785,0.348101265822785,0.0126582278481013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00632911392405063,0,0,0,0,0.126582278481013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0316455696202532,0,0,0,0,0,0,0.0632911392405063,0,0,0,0,0,0,0,0,0,0,0.0632911392405063,0
"+N fertilizer_wet_2021_1",0,9.1053949465058e-05,0,0,0,0,0,0,0,9.1053949465058e-05,0,0.0500796722057819,0,0.0137036193944912,0,0,0,0,0,0,0,0,0,0,0,0,9.1053949465058e-05,0,0,0,0,0,9.1053949465058e-05,0,0,0,0,0,0,0,0,0,0.0273161848395174,0,0,0,0,0,9.1053949465058e-05,0,0,0,0,0,0.025039836102891,0.819485545185522,0,9.1053949465058e-05,0.0273161848395174,0,0,0,0,0,0.0364215797860232,9.1053949465058e-05,0,0,0,0,0,0,0,0,0
"+N fertilizer_wet_2021_2",0,0.00884486113568017,0,0,0,0,0,0,0,0.00884486113568017,0,0.0176897222713603,0,0.0353794445427207,0,0,0,0,0,0,0,0,0.00884486113568017,0,0,0,0.00446665487351849,0,0,0,0,0,0.0176897222713603,0,0,0,0,8.84486113568017e-05,0,0,0,8.84486113568017e-05,0.0574915973819211,0,0,0,0,0,0,0,0,0,0,0,0,0.716433751990094,0,8.84486113568017e-05,0,0,8.84486113568017e-05,0,0,0,0.119405625331682,8.84486113568017e-05,0,0,0,0,0,0,0,0.00446665487351849,0
"+N fertilizer_wet_2021_3",0,0,0.000124556268294202,0,0,0,0,0,0,0.401693965248801,0.0373668804882606,0.0747337609765212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000124556268294202,0,0.000124556268294202,0.0124556268294202,0.330074110979635,0,0,0,0,0,0.137011895123622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0062900915488572,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"+N fertilizer_wet_2021_4",0,0,0,0,0,0,0,0,0,0.466950295735187,0.0207533464771194,0.155650098578396,0,0,0,0,0,0,0,0,0,0,0,6.91778215903981e-05,0,0,6.91778215903981e-05,0,0,0,0,0,0.0207533464771194,0,6.91778215903981e-05,0.0173290443083947,0.0311300197156792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207533464771194,0,0,0,0,0.0034934799903151,0,0.0034934799903151,0,0,0,0,6.91778215903981e-05,0,0,0,0,0.259416830963993,0,0
"+compost_control_2019_1",0,0.00430464987427013,0,0,0.0170481183139411,0,0.673400673400673,0,0.0170481183139411,8.52405915697055e-05,0,0,0,0.0213101478924264,0.00426202957848527,0,0.0170481183139411,0,0.0340962366278822,8.52405915697055e-05,0,0,0,0,0,0,0.0511443549418233,0.0170481183139411,0,0,8.52405915697055e-05,0,0,0,0,8.52405915697055e-05,0,0,0,0.00852405915697055,0,0,0.00852405915697055,0,0,0,0.00217363508502749,0,0,0,0,0.00852405915697055,0,0,0,0,0,0.0255721774709116,0,0.0170481183139411,0.00430464987427013,0.00426202957848527,0,0,0.0639304436772791,0,0,0,0,0,0,8.52405915697055e-05,0,0,0
"+compost_control_2019_2",0,0.00232198142414861,0,0,0,0,0.273174285193954,0,0.00459843380076489,0.00910580950646512,0,9.10580950646512e-05,0,0.00459843380076489,9.10580950646512e-05,0,0.0455290475323256,0,0,0,0,0,0,0,0,0,0.0500819522855582,0.273174285193954,0,9.10580950646512e-05,0.00910580950646512,0,0,0,9.10580950646512e-05,0,0,0,0,0,0,0,0.072846476051721,0,0,0,0,0,0,0,0,0.00459843380076489,0,0.00910580950646512,0,0,0,0.15935166636314,0,0,0,9.10580950646512e-05,0,0,0.0182116190129302,0,0,0,0,0,0,0.0455290475323256,0,0.0182116190129302,0
"+compost_control_2019_3",0,0,0.0211640211640212,0,0,0,0,0,0,0.17989417989418,0,0.0211640211640212,0,0,0,0.0211640211640212,0,0,0,0,0.00529100529100529,0,0,0,0,0,0.0105820105820106,0,0,0,0,0,0,0,0,0.037037037037037,0.238095238095238,0,0,0,0,0,0.137566137566138,0,0,0,0,0,0,0,0,0,0,0,0,0.00529100529100529,0,0,0,0,0.185185185185185,0.0264550264550265,0,0.0529100529100529,0.0211640211640212,0,0,0,0,0,0,0,0,0.037037037037037,0
"+compost_control_2019_4",0,0,0.00961399798106042,0,0,0,0,0,0,0.331682930346585,0.00961399798106042,0.124981973753786,0.00961399798106042,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144209969715906,0,0,0,0,0,0,0,0,0.0192279959621208,0.264384944479162,0,0,0,0,0,0.0288419939431813,0,0,0,0,0,0,0,0,9.61399798106042e-05,0,0,0,0.00961399798106042,0,0,0,0,0.0769119838484834,0,0,0,0.0144690669614959,0,0,0,0,0,0,0,0,0.0865259818295438,0
"+compost_control_2020_1",0,0.210280373831776,0,0,0,0,0,0,0,0.014018691588785,0,0.0233644859813084,0,0,0,0,0,0.00934579439252336,0,0,0,0,0,0,0,0,0.0467289719626168,0,0,0,0,0,0.014018691588785,0,0,0.0467289719626168,0,0,0,0,0,0,0.163551401869159,0,0,0,0,0,0,0,0,0,0.00934579439252336,0,0,0,0,0.14018691588785,0,0,0.280373831775701,0.0233644859813084,0,0,0,0,0,0,0,0,0,0,0.00934579439252336,0.00934579439252336,0
"+compost_control_2020_2",0,0,0,0,0,0,0,0,0,0.0163934426229508,0,0.0655737704918033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0983606557377049,0,0,0,0,0,0,0,0,0.213114754098361,0,0,0.00983606557377049,0,0,0,0.180327868852459,0,0.0163934426229508,0,0,0,0,0,0,0,0.0327868852459016,0,0,0,0,0.0163934426229508,0,0,0.229508196721311,0.00655737704918033,0,0,0,0,0,0,0,0,0,0,0,0.114754098360656,0
"+compost_control_2020_3",0,0,0.0177514792899408,0,0,0,0,0,0,0,0,0,0,0,0,0.0177514792899408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029585798816568,0.266272189349112,0,0,0,0,0,0.355029585798817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29585798816568,0.00591715976331361,0,0,0,0,0,0,0,0,0,0,0.0118343195266272,0,0
"+compost_control_2020_4",0,0,0.134680134680135,0,0,0,0,0,0,0.00673400673400673,0.437710437710438,0.0202020202020202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00673400673400673,0,0,0.00336700336700337,0.37037037037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00673400673400673,0,0,0,0,0,0,0,0,0,0,0,0,0.0134680134680135,0
"+compost_control_2021_1",0,0,0,0,0,0,0,0,0,0.122100122100122,0,0.0496031746031746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0038537851037851,0.00381562881562882,0,0,0,0,7.63125763125763e-05,0,0.00763125763125763,0.00381562881562882,0,0,0,0,0,0,0.209859584859585,0,0,0,0,0,0,0,0,7.63125763125763e-05,0,0,0,0.305250305250305,0,0,0,0,0,0.0038537851037851,0.0228937728937729,0,0.267094017094017,0,0,0,0,0,0,0,7.63125763125763e-05,0,0
"+compost_control_2021_2",0,0.0887232721142756,0,0,0,0,0,0,0,0.0591488480761837,0,0.295744240380919,5.91488480761837e-05,5.91488480761837e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.00591488480761837,0,0,0,0,0,0,0,0,0.0177446544228551,0,0,0,0,0,0,0.0443616360571378,0,0,0,0,0,5.91488480761837e-05,0,0,0,0,0,0,0.414041936533286,0,0,0,0,5.91488480761837e-05,5.91488480761837e-05,0,0,0.0591488480761837,0,0,0,0,0,0,0,5.91488480761837e-05,0.014816786443084,0
"+compost_control_2021_3",0,0,0.000109253796569431,0,0,0,0,0,0,0.0218507593138862,0.00551731672675625,0.0218507593138862,0,0,0,0.0437015186277723,0,0,0,0,0,0,0,0,0,0,0.00551731672675625,0,0,0,0,0,0,0,0,0.0546815251830001,0.600895881131869,0,0,0,0,0,0.114716486397902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125641866054845,0,0,0,0,0,0,0,0,0,0,0,0.00551731672675625,0,0
"+compost_control_2021_4",0,0,0.0865538581382265,0,0,0,0,0,0.025966157441468,0.116847708486606,0.173150993205522,0.00220712338252478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.65538581382265e-05,0,0,0,0,0,0.0432769290691132,0,0,0.0216817414636257,0.48902929848098,0,0,0,0.00649153936036699,0,8.65538581382265e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173107716276453,0,0,0,0,0,0,0,0,0,0.0173107716276453,0,0
"+compost_dry_2019_1",0,9.06453952139231e-05,0,0,0.0271936185641769,0,0.158629441624365,0,0.0271936185641769,0,0,0.181290790427846,0,0.0317258883248731,0,0,0.0815808556925308,0,0.00906453952139231,9.06453952139231e-05,0,9.06453952139231e-05,0,0,0,0,0.0226613488034808,0,0,0,0,0,0,0.00453226976069616,9.06453952139231e-05,0,0,0,0,0.00906453952139231,0,0,0.135968092820885,0,0,0,0.0135968092820885,0,9.06453952139231e-05,0,0,0.00457759245830312,0,0,0,0.0158629441624366,0,0.0634517766497462,0,0.0362581580855693,0.00457759245830312,0,0,0,0.158629441624365,0,0,0,0,0,9.06453952139231e-05,0,0,0.0135968092820885,0
"+compost_dry_2019_2",0,8.32882188814392e-05,0,0,0,0,0.104110273601799,0,0,0.0832882188814392,0,0.0916170407695831,0,0.0832882188814392,0,0,0,0,0,0,0,0,0,0,0,0,0.104110273601799,0,0,0,0,0,0,0,0,0,8.32882188814392e-05,0,0,8.32882188814392e-05,0,0,0.187398492483238,0,0,0,0.00832882188814392,0,8.32882188814392e-05,0,0,0.0249864656644318,0,0,0,0.149918793986591,0,0.00420605505351268,0,0,8.32882188814392e-05,8.32882188814392e-05,0,0,0.0832882188814392,0,0,0,0,0,0,0,0,0.0749593969932953,0
"+compost_dry_2019_3",0,0,0.00320694208639879,0,0,0,0,0,0,0.446456643400616,0,0.106898069546626,0.00635100295541722,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0377287304282211,0.0125762434760737,0,0,0,0,0,0,0,0.0157203043450921,0.00943218260705527,0,0,0,0,0,0.0314406086901842,0,0,0,0,0,0,0,0,0,0,0,0,0.0125762434760737,0,0,0,0,0.0565930956423316,0.00635100295541722,0,0.0628812173803685,0.0157203043450921,0,0,0,0,0,0,0,0.125762434760737,0.0503049739042948,0
"+compost_dry_2019_4",0,0,0,0,0,0,0,0,0,0.578864277854853,0.0047840022963211,0.047840022963211,0.0095680045926422,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143520068889633,0,0,0,0,0,0,0,0,9.5680045926422e-05,0.191360091852844,0,0,0,0,0,0.0526240252595321,0,0,0,0,0,0,0,0,0,0,0,0,0.0287040137779266,0,0.00961584461560541,0,0,0.0382720183705688,0,0,0,0,0,0,0,0,0,0,0,0.0095680045926422,0.0143520068889633,0
"+compost_dry_2020_1",0,0,0,0,0,0,0,0,0,0,0,0.175438596491228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0584795321637427,0,0,0,0,0,0,0,0,0,0,0,0.175438596491228,0,0,0.0292397660818713,0.321637426900585,0,0.0584795321637427,0,0.00584795321637427,0,0,0,0,0,0,0,0,0.175438596491228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"+compost_dry_2020_2",0,0,0,0,0,0,0,0,0,0.0285714285714286,0,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114285714285714,0,0,0,0,0,0.0571428571428571,0,0,0,0,0,0,0,0,0,0.2,0,0.0285714285714286,0,0,0,0,0,0,0,0.114285714285714,0,0,0.314285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"+compost_dry_2020_3",0,0,0.0106382978723404,0,0,0,0,0,0,0.531914893617021,0,0,0.106382978723404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0319148936170213,0,0,0,0,0,0,0,0,0,0,0,0,0.0531914893617021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265957446808511,0,0
"+compost_dry_2020_4",0,0,0.0119717466778403,0,0,0,0,0,0,0.000119717466778403,0.000119717466778403,0,0.00598587333892015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239434933556806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.598587333892015,0.000119717466778403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.359152400335209,0
"+compost_dry_2021_1",0,0,0,0,0,0,0,0,0,0.0296794618124258,9.89315393747526e-05,0.16818361693708,9.89315393747526e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148891966759003,0,9.89315393747526e-05,0,0,0,9.89315393747526e-05,0,9.89315393747526e-05,0,0,0,0,0,0,0,0.494657696873763,0,0,0,0,0,0,0,0,9.89315393747526e-05,0,0,0,0.247378314206569,0,0,0,0,0,0,0,0,0.0346260387811634,0,0,0,0,0,0,0,9.89315393747526e-05,0.00989315393747526,0
"+compost_dry_2021_2",0,0,0,0.000110430125338192,0,0,0,0,0,0.0552150626690961,0,0.165645188007288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110430125338192,0,0.000110430125338192,0,0.000110430125338192,0,0,0,0,0,0.690188283363702,0,0,0,0,0,0,0,0,0,0,0,0,0.0828225940036442,0,0,0,0,0,0.00557672132957871,0,0,0,0,0,0,0,0,0,0,0,0.000110430125338192,0
"+compost_dry_2021_3",0,0,0.223996324162885,0,0,0,0,0,0.000114869909827121,0.0631784504049164,0.488197116765263,0,0.0229739819654242,0,0,0.000114869909827121,0,0,0,0,0,0,0,0,0,0,0.0058009304462696,0,0,0,0,0,0,0,0,0.0114869909827121,0.0229739819654242,0,0,0,0,0,0.160817873757969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000114869909827121,0.000114869909827121,0,0,0,0,0,0,0,0,0,0,0.000114869909827121,0,0
"+compost_dry_2021_4",0,0,0.0866772038953755,0,0,0,0,0,0,0.000101973181053383,0.229439657370112,0.000101973181053383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153469637485341,0,0,0,0,0,0,0,0,0.000101973181053383,0.0509865905266915,0,0,0,0.00509865905266915,0,0.000101973181053383,0,0,0,0,0,0,0,0,0,0,0,0,0.254932952633457,0,0.000101973181053383,0,0,0,0,0.000101973181053383,0,0,0,0,0,0,0,0,0,0,0.35690613368684,0
"+compost_wet_2019_1",0,0.0278241513633834,0,0,0.0278241513633834,0,0.0874473328563479,0,0,0,7.94975753239526e-05,7.94975753239526e-05,0,0.0119246362985929,0,0,0.0397487876619763,0,0.0238492725971858,0,0,0,0,0,0,0,0.0397487876619763,0,0,0,0,0,0,0,0.0158995150647905,0,0,0,0,0.00794975753239526,0,0,0.0476985451943716,0,0,0,7.94975753239526e-05,0,0,0,0,0.0119246362985929,0,0,0.00794975753239526,0,0,0.0874473328563479,0.0119246362985929,0.178869544478893,0.0139120756816917,0,0.00794975753239526,0,0.310040543763415,0,0,0,0,0,0,7.94975753239526e-05,0,0.0397487876619763,0
"+compost_wet_2019_2",0,0.0447997794472397,0,0,0,0,0.103384106416707,0,6.89227376111379e-05,0,0,0.137845475222276,0,6.89227376111379e-05,0,0,6.89227376111379e-05,0,6.89227376111379e-05,0,0,0,0,0,0,0,0.0413536425666828,6.89227376111379e-05,0,0,0,0,0,0,6.89227376111379e-05,0,0,0,0,6.89227376111379e-05,0,6.89227376111379e-05,0.0689227376111379,0,0,0,6.89227376111379e-05,0,0,0,0,0,0,0,0,0.034461368805569,0,0.172306844027845,0,0,0,0,0,0,0.034461368805569,0,0,0,0,0,0,0.206768212833414,0,0.15507615962506,0
"+compost_wet_2019_3",0,0,0,0,0,0,0,0,0.0365230094959825,0.159788166544923,0,0.525018261504748,0,0,0,0.00913075237399562,0,0,0,0,0,0,0,0,9.13075237399562e-05,0,0.00913075237399562,0,0,0,0,0,0,0,0,0.0182615047479912,0.0136961285609934,0,0,0,0,0,0.00456537618699781,0,0,0,0,0,0,0,0,0,0,0,0,0.00913075237399562,0,0,0,0,0.114134404674945,0.00913075237399562,0,0.0182615047479912,0.0182615047479912,0,9.13075237399562e-05,0,0,0,0.0365230094959825,0,0,0.0182615047479912,0
